acquire_threshold,track_threshold,acquire_hits,max_misses,max_jump_px,output_tentative,coast_output,frames_all,visible_frames,invisible_frames,all_frame_correct,all_frame_accuracy,visible_strict,visible_strict_recall,visible_loose,visible_loose_recall,invisible_no_box,invisible_no_box_rate,selected_frames,first_lock_frame,first_strict_frame,strict_latency_frames
0.8,0.45,2,1,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.5,2,1,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.5,2,1,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.5,2,1,24.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,1,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,1,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,1,24.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,2,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,2,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,3,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.8,0.55,2,3,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,1,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,1,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,1,24.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,1,32.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,1,48.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,2,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,2,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,2,24.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,2,32.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,2,48.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,3,12.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,3,18.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,3,24.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,3,32.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.85,0.65,1,3,48.0,0,0,250,38,212,212,0.848,28,0.7368,28,0.7368,184,0.8679,56,222,222,10
0.7,0.35,3,0,12.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.7,0.35,3,0,18.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.7,0.35,3,0,24.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.75,0.45,3,2,18.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.75,0.45,3,3,18.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.8,0.4,3,1,12.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.8,0.4,3,2,12.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.8,0.4,3,3,12.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,223,223,11
0.8,0.7,1,0,12.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,236,221,9
0.8,0.7,1,0,18.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,236,221,9
0.8,0.7,1,0,24.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,236,221,9
0.8,0.7,1,0,32.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,236,221,9
0.8,0.7,1,0,48.0,0,0,250,38,212,212,0.848,27,0.7105,27,0.7105,185,0.8726,54,236,221,9
0.7,0.7,2,0,12.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,236,222,10
0.7,0.7,2,0,18.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,236,222,10
0.7,0.7,2,0,24.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,236,222,10
0.7,0.7,2,0,32.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,236,222,10
0.7,0.7,2,0,48.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,236,222,10
0.85,0.35,3,1,12.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,1,18.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,1,24.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,1,32.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,1,48.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,2,12.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,2,18.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,2,24.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,2,32.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,2,48.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,3,12.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,3,18.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,3,24.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,3,32.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.85,0.35,3,3,48.0,0,0,250,38,212,212,0.848,26,0.6842,26,0.6842,186,0.8774,52,224,224,12
0.9,0.45,2,2,18.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,2,24.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,2,32.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,2,48.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,3,18.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,3,24.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,3,32.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.9,0.45,2,3,48.0,0,0,250,38,212,212,0.848,24,0.6316,24,0.6316,188,0.8868,48,226,226,14
0.8,0.4,2,0,12.0,0,0,250,38,212,211,0.844,28,0.7368,28,0.7368,183,0.8632,57,222,222,10
0.8,0.4,2,0,18.0,0,0,250,38,212,211,0.844,28,0.7368,28,0.7368,183,0.8632,57,222,222,10
0.8,0.4,2,0,24.0,0,0,250,38,212,211,0.844,28,0.7368,28,0.7368,183,0.8632,57,222,222,10
0.7,0.45,3,0,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.45,3,0,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.5,3,0,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.5,3,0,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.55,3,0,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.55,3,0,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.6,3,0,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.6,3,0,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.7,0.7,2,1,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,1,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,1,24.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,1,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,1,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,2,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,2,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,2,24.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,2,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,2,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,3,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,3,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,3,24.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,3,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.7,0.7,2,3,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,222,222,10
0.75,0.35,3,0,32.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.75,0.35,3,0,48.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.75,0.4,3,1,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.75,0.4,3,2,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.75,0.4,3,3,12.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.8,0.4,3,1,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.8,0.4,3,1,24.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.8,0.4,3,2,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.8,0.4,3,3,18.0,0,0,250,38,212,211,0.844,27,0.7105,27,0.7105,184,0.8679,55,223,223,11
0.9,0.6,1,0,12.0,0,0,250,38,212,211,0.844,25,0.6579,25,0.6579,186,0.8774,51,225,225,13
0.9,0.6,1,0,18.0,0,0,250,38,212,211,0.844,25,0.6579,25,0.6579,186,0.8774,51,225,225,13
0.9,0.6,1,0,24.0,0,0,250,38,212,211,0.844,25,0.6579,25,0.6579,186,0.8774,51,225,225,13
0.9,0.6,1,0,32.0,0,0,250,38,212,211,0.844,25,0.6579,25,0.6579,186,0.8774,51,225,225,13
0.9,0.6,1,0,48.0,0,0,250,38,212,211,0.844,25,0.6579,25,0.6579,186,0.8774,51,225,225,13
0.9,0.4,2,1,12.0,0,0,250,38,212,211,0.844,24,0.6316,24,0.6316,187,0.8821,49,226,226,14
0.9,0.4,2,2,12.0,0,0,250,38,212,211,0.844,24,0.6316,24,0.6316,187,0.8821,49,226,226,14
0.9,0.4,2,3,12.0,0,0,250,38,212,211,0.844,24,0.6316,24,0.6316,187,0.8821,49,226,226,14
0.7,0.65,2,0,12.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.7,0.65,2,0,18.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.7,0.65,2,0,24.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.7,0.65,2,0,32.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.7,0.65,2,0,48.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.75,0.6,2,0,12.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.75,0.6,2,0,18.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.75,0.6,2,0,24.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.8,0.45,2,1,18.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.8,0.45,2,1,24.0,0,0,250,38,212,210,0.84,28,0.7368,28,0.7368,182,0.8585,58,222,222,10
0.7,0.5,3,2,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.7,0.5,3,2,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.7,0.5,3,3,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.7,0.5,3,3,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.75,0.4,3,1,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.75,0.4,3,1,24.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.75,0.4,3,2,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.75,0.4,3,3,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,1,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,1,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,1,24.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,2,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,2,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,3,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.35,3,3,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.6,3,2,24.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.8,0.6,3,3,24.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.85,0.35,2,0,12.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.85,0.35,2,0,18.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.85,0.35,2,0,24.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.85,0.35,2,0,32.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.85,0.35,2,0,48.0,0,0,250,38,212,210,0.84,27,0.7105,27,0.7105,183,0.8632,56,223,223,11
0.9,0.6,1,1,12.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,1,18.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,1,24.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,1,32.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,1,48.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,2,12.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,2,18.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,2,24.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,2,32.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,2,48.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,3,12.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,3,18.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,3,24.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,3,32.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.6,1,3,48.0,0,0,250,38,212,210,0.84,25,0.6579,25,0.6579,185,0.8726,52,225,225,13
0.9,0.4,2,1,18.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,1,24.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,1,32.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,1,48.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,2,18.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,2,24.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,2,32.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,2,48.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,3,18.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,3,24.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,3,32.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.4,2,3,48.0,0,0,250,38,212,210,0.84,24,0.6316,24,0.6316,186,0.8774,50,226,226,14
0.9,0.7,3,0,12.0,0,0,250,38,212,210,0.84,9,0.2368,9,0.2368,201,0.9481,20,241,241,29
0.9,0.7,3,0,18.0,0,0,250,38,212,210,0.84,9,0.2368,9,0.2368,201,0.9481,20,241,241,29
0.9,0.7,3,0,24.0,0,0,250,38,212,210,0.84,9,0.2368,9,0.2368,201,0.9481,20,241,241,29
0.9,0.7,3,0,32.0,0,0,250,38,212,210,0.84,9,0.2368,9,0.2368,201,0.9481,20,241,241,29
0.9,0.7,3,0,48.0,0,0,250,38,212,210,0.84,9,0.2368,9,0.2368,201,0.9481,20,241,241,29
0.65,0.65,2,0,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.65,0.65,2,0,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.65,0.65,2,0,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.65,0.65,2,0,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.65,0.65,2,0,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,1,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,1,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,1,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,1,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,1,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,2,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,2,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,2,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,2,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,2,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,3,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,3,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,3,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,3,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.7,0.65,2,3,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.45,2,0,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.45,2,0,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.45,2,0,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.5,2,0,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.5,2,0,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.5,2,0,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.55,2,0,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.55,2,0,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.55,2,0,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,1,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,1,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,1,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,2,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,2,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,3,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.75,0.6,2,3,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.8,0.6,2,0,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.8,0.6,2,0,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,222,222,10
0.8,0.7,1,1,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,1,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,1,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,1,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,1,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,2,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,2,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,2,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,2,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,2,48.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,3,12.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,3,18.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,3,24.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
0.8,0.7,1,3,32.0,0,0,250,38,212,209,0.836,28,0.7368,28,0.7368,181,0.8538,59,221,221,9
