frame,y,dist_px,rank,source,confidence
304,0,46.457,9,map,medium_high
304,0,98.424,10,map,medium_high
304,0,110.866,11,map,medium_high
304,0,42.723,12,map,medium_high
304,0,103.698,13,map,medium_high
304,0,125.822,14,map,medium_high
304,1,6.801,15,map,medium_high
304,0,70.705,16,map,medium_high
304,0,73.207,17,map,medium_high
304,0,52.738,18,map,medium_high
304,0,58.149,19,map,medium_high
304,0,82.929,20,map,medium_high
304,0,81.187,21,map,medium_high
304,0,100.793,22,map,medium_high
304,0,125.384,23,map,medium_high
304,0,51.1,24,map,medium_high
304,0,85.646,25,map,medium_high
304,0,136.811,26,map,medium_high
304,0,85.295,27,map,medium_high
304,0,67.315,29,map,medium_high
304,0,72.507,30,map,medium_high
304,0,128.691,31,map,medium_high
304,0,63.571,32,map,medium_high
304,0,86.205,33,map,medium_high
304,0,90.118,34,map,medium_high
304,0,65.125,35,map,medium_high
304,0,125.201,36,map,medium_high
304,0,135.732,37,map,medium_high
304,0,102.748,38,map,medium_high
304,0,33.365,39,map,medium_high
304,0,104.915,40,map,medium_high
304,0,122.895,41,map,medium_high
304,0,121.923,42,map,medium_high
304,0,65.048,43,appearance,medium_high
304,0,45.511,44,map,medium_high
304,0,114.914,45,map,medium_high
304,0,37.858,46,map,medium_high
304,0,75.745,47,map,medium_high
304,0,47.762,48,map,medium_high
304,0,64.275,49,map,medium_high
304,0,43.841,50,appearance,medium_high
304,0,47.066,51,map,medium_high
304,0,94.59,52,map,medium_high
304,0,40.14,53,map,medium_high
304,0,33.812,54,appearance,medium_high
304,0,105.741,55,map,medium_high
304,0,113.716,56,map,medium_high
304,0,119.705,57,map,medium_high
304,0,108.135,58,map,medium_high
304,0,65.37,59,map,medium_high
304,0,117.308,60,map,medium_high
304,0,46.981,61,map,medium_high
304,0,58.355,62,map,medium_high
304,0,94.632,63,map,medium_high
305,0,35.615,1,appearance,medium_high
305,0,122.275,2,map,medium_high
305,0,47.661,3,map,medium_high
305,0,86.515,4,map,medium_high
305,0,127.117,5,map,medium_high
305,0,96.303,6,map,medium_high
305,0,114.45,7,map,medium_high
305,0,75.213,8,map,medium_high
305,0,51.931,9,map,medium_high
305,0,111.282,10,map,medium_high
305,0,126.729,11,map,medium_high
305,0,112.713,12,map,medium_high
305,0,43.166,13,map,medium_high
305,0,45.687,14,map,medium_high
305,0,80.485,15,map,medium_high
305,0,71.832,16,map,medium_high
305,0,117.298,17,map,medium_high
305,0,56.655,18,map,medium_high
305,0,120.043,19,map,medium_high
305,0,73.714,20,map,medium_high
305,0,72.269,21,map,medium_high
305,0,46.16,22,map,medium_high
305,0,66.474,23,map,medium_high
305,0,37.226,24,map,medium_high
305,0,38.409,25,map,medium_high
305,0,45.429,26,map,medium_high
305,0,97.894,27,map,medium_high
305,0,110.482,28,map,medium_high
305,1,3.005,29,map,medium_high
305,0,103.118,30,map,medium_high
305,0,125.187,31,map,medium_high
305,0,72.686,32,map,medium_high
305,0,31.037,33,map,medium_high
305,0,57.561,34,map,medium_high
305,0,52.557,35,map,medium_high
305,0,122.845,36,map,medium_high
305,0,121.292,37,map,medium_high
305,0,63.846,38,map,medium_high
305,0,40.389,39,map,medium_high
305,0,34.399,40,map,medium_high
305,0,75.338,42,map,medium_high
305,0,48.356,43,map,medium_high
305,0,39.108,44,appearance,medium_high
305,0,64.771,45,map,medium_high
305,0,47.684,46,map,medium_high
305,0,94.084,47,map,medium_high
305,0,39.74,48,map,medium_high
305,0,107.614,49,map,medium_high
305,0,64.833,50,map,medium_high
305,0,119.697,51,map,medium_high
305,0,46.42,52,map,medium_high
305,0,94.041,53,map,medium_high
306,0,35.569,1,appearance,medium_high
306,0,95.98,2,map,medium_high
306,0,112.259,3,map,medium_high
306,0,123.651,4,map,medium_high
306,0,47.881,5,map,medium_high
306,0,86.204,6,map,medium_high
306,0,127.699,7,map,medium_high
306,0,115.009,8,map,medium_high
306,0,52.126,9,map,medium_high
306,0,110.757,10,map,medium_high
306,0,43.613,11,map,medium_high
306,0,126.175,12,map,medium_high
306,0,45.783,13,map,medium_high
306,0,80.282,14,map,medium_high
306,0,71.352,15,map,medium_high
306,0,77.37,16,map,medium_high
306,0,116.735,17,map,medium_high
306,0,56.046,18,map,medium_high
306,0,73.872,19,map,medium_high
306,0,119.533,20,map,medium_high
306,0,72.478,21,map,medium_high
306,0,45.554,22,map,medium_high
306,0,65.857,23,map,medium_high
306,0,36.621,24,map,medium_high
306,0,37.791,25,map,medium_high
306,0,45.09,26,map,medium_high
306,0,97.366,27,map,medium_high
306,0,110.101,28,map,medium_high
306,1,2.761,29,map,medium_high
306,0,102.538,30,map,medium_high
306,0,124.552,31,map,medium_high
306,0,72.167,32,map,medium_high
306,0,30.399,33,map,medium_high
306,0,56.975,34,map,medium_high
306,0,122.324,35,map,medium_high
306,0,120.661,36,map,medium_high
306,0,40.151,37,map,medium_high
306,0,63.262,38,map,medium_high
306,0,33.854,39,map,medium_high
306,0,74.934,41,map,medium_high
306,0,48.95,42,map,medium_high
306,0,65.27,43,map,medium_high
306,0,38.596,44,appearance,medium_high
306,0,93.58,45,map,medium_high
306,0,39.346,46,map,medium_high
306,0,107.094,47,map,medium_high
306,0,64.297,48,map,medium_high
306,0,119.282,49,map,medium_high
306,0,45.86,50,map,medium_high
306,0,93.451,51,map,medium_high
307,0,36.523,1,appearance,medium_high
307,0,123.425,2,map,medium_high
307,0,94.352,3,map,medium_high
307,0,48.11,4,map,medium_high
307,0,129.922,5,map,medium_high
307,0,85.564,6,map,medium_high
307,0,107.637,7,map,medium_high
307,0,35.914,8,map,medium_high
307,0,110.233,9,map,medium_high
307,0,83.26,10,map,medium_high
307,0,111.807,11,map,medium_high
307,0,72.868,12,map,medium_high
307,0,75.407,13,map,medium_high
307,0,65.14,14,map,medium_high
307,0,83.82,15,map,medium_high
307,0,54.798,16,map,medium_high
307,0,110.965,17,map,medium_high
307,0,85.897,18,map,medium_high
307,0,122.838,19,map,medium_high
307,0,69.158,20,map,medium_high
307,0,108.073,21,map,medium_high
307,0,29.712,22,map,medium_high
307,0,115.569,23,map,medium_high
307,0,52.329,24,map,medium_high
307,0,125.622,25,map,medium_high
307,0,45.889,26,map,medium_high
307,0,80.083,27,map,medium_high
307,0,116.173,28,map,medium_high
307,0,55.437,29,map,medium_high
307,0,119.024,30,map,medium_high
307,0,44.948,31,map,medium_high
307,0,65.24,32,map,medium_high
307,0,36.018,33,map,medium_high
307,0,37.172,34,map,medium_high
307,0,44.758,35,map,medium_high
307,1,2.652,36,map,medium_high
307,0,29.762,37,map,medium_high
307,0,121.804,38,map,medium_high
307,0,40.46,39,map,medium_high
307,0,62.68,40,map,medium_high
307,0,35.004,41,appearance,medium_high
307,0,44.066,42,map,medium_high
307,0,33.313,43,map,medium_high
307,0,24.047,44,map,medium_high
307,0,40.849,45,appearance,medium_high
307,0,71.399,46,map,medium_high
307,0,38.087,47,appearance,medium_high
307,0,63.563,48,map,medium_high
307,0,118.869,49,map,medium_high
307,0,52.294,50,appearance,medium_high
308,0,37.483,1,appearance,medium_high
308,0,93.404,2,map,medium_high
308,0,124.001,3,map,medium_high
308,0,48.345,4,map,medium_high
308,0,35.387,5,map,medium_high
308,0,131.333,6,map,medium_high
308,0,85.207,7,map,medium_high
308,0,107.221,8,map,medium_high
308,0,109.71,9,map,medium_high
308,0,111.356,10,map,medium_high
308,0,82.851,11,map,medium_high
308,0,72.5,12,map,medium_high
308,0,75.407,13,map,medium_high
308,0,65.759,14,map,medium_high
308,0,83.608,15,map,medium_high
308,0,55.211,16,map,medium_high
308,0,110.464,17,map,medium_high
308,0,122.312,18,map,medium_high
308,0,68.69,19,map,medium_high
308,0,107.444,20,map,medium_high
308,0,29.125,21,map,medium_high
308,0,40.771,22,map,medium_high
308,0,34.514,23,appearance,medium_high
308,0,44.522,24,map,medium_high
308,0,40.33,25,appearance,medium_high
308,0,70.825,26,map,medium_high
308,0,63.058,27,map,medium_high
308,0,51.74,28,appearance,medium_high
309,0,37.465,1,appearance,medium_high
309,0,49.384,2,map,medium_high
309,0,92.474,3,map,medium_high
309,0,126.381,4,motion,medium_high
309,0,34.864,5,map,medium_high
309,0,30.496,6,map,medium_high
309,0,46.331,7,map,medium_high
309,0,68.151,8,map,medium_high
309,0,82.444,9,map,medium_high
309,0,68.626,10,map,medium_high
309,0,132.748,11,map,medium_high
309,0,56.569,12,map,medium_high
309,0,79.7,13,map,medium_high
309,0,101.882,14,map,medium_high
309,0,60.498,15,map,medium_high
309,0,54.745,16,map,medium_high
309,0,78.298,17,map,medium_high
309,0,41.606,18,map,medium_high
309,0,124.577,19,map,medium_high
309,0,84.853,20,map,medium_high
309,0,106.806,21,map,medium_high
309,0,109.188,22,map,medium_high
309,0,72.136,23,map,medium_high
309,0,75.412,24,map,medium_high
309,0,66.378,25,map,medium_high
309,0,83.4,26,map,medium_high
309,0,55.629,27,map,medium_high
309,0,109.964,28,map,medium_high
309,0,121.787,29,map,medium_high
309,0,68.224,30,map,medium_high
309,0,49.234,31,map,medium_high
309,0,106.815,32,map,medium_high
309,0,61.944,33,map,medium_high
309,0,89.387,34,map,medium_high
309,0,38.556,35,map,medium_high
309,0,71.498,36,map,medium_high
309,0,46.846,37,map,medium_high
309,0,34.03,38,appearance,medium_high
309,0,44.984,39,map,medium_high
309,0,40.153,40,appearance,medium_high
309,0,70.253,41,map,medium_high
309,0,62.554,42,map,medium_high
309,0,51.187,43,appearance,medium_high
310,0,38.349,1,appearance,medium_high
310,0,42.71,2,map,medium_high
310,0,55.368,3,map,medium_high
310,0,49.62,4,map,medium_high
310,0,127.235,5,motion,medium_high
310,0,128.162,6,map,medium_high
310,0,34.258,7,map,medium_high
310,0,66.179,8,map,medium_high
310,0,67.124,9,map,medium_high
310,0,83.986,10,map,medium_high
310,0,64.704,11,map,medium_high
310,0,55.566,12,map,medium_high
310,0,41.311,13,map,medium_high
310,0,86.45,14,map,medium_high
310,0,52.77,15,map,medium_high
310,0,34.346,16,map,medium_high
310,0,49.635,17,map,medium_high
310,0,29.91,18,map,medium_high
310,0,46.644,19,map,medium_high
310,0,68.261,20,map,medium_high
310,0,82.04,21,map,medium_high
310,0,49.645,22,map,medium_high
310,0,68.027,23,map,medium_high
310,0,56.219,24,map,medium_high
310,0,79.515,25,map,medium_high
310,0,101.295,26,map,medium_high
310,0,60.255,27,map,medium_high
310,0,54.301,28,map,medium_high
310,0,77.689,29,map,medium_high
310,0,44.762,30,map,medium_high
310,0,26.394,31,map,medium_high
310,0,60.94,32,map,medium_high
310,0,61.308,33,map,medium_high
310,0,44.335,34,map,medium_high
310,0,88.885,35,map,medium_high
310,0,38.95,36,map,medium_high
310,0,70.997,37,map,medium_high
310,0,50.593,38,map,medium_high
310,0,46.526,39,map,medium_high
310,0,46.45,40,map,medium_high
310,0,84.727,41,map,medium_high
310,0,43.842,42,appearance,medium_high
310,0,39.637,43,appearance,medium_high
310,0,109.88,44,map,medium_high
310,0,37.438,45,map,medium_high
311,0,38.341,1,appearance,medium_high
311,0,44.657,2,map,medium_high
311,0,57.418,3,map,medium_high
311,0,49.863,4,map,medium_high
311,0,127.54,5,map,medium_high
311,0,33.683,6,map,medium_high
311,0,66.802,7,map,medium_high
311,0,66.487,8,map,medium_high
311,0,83.807,9,map,medium_high
311,0,128.109,10,motion,medium_high
311,0,64.359,11,map,medium_high
311,0,55.132,12,map,medium_high
311,0,41.025,13,map,medium_high
311,0,85.875,14,map,medium_high
311,0,53.217,15,map,medium_high
311,0,49.28,16,map,medium_high
311,0,29.326,17,map,medium_high
311,0,46.963,18,map,medium_high
311,0,68.378,19,map,medium_high
311,0,81.64,20,map,medium_high
311,0,49.041,21,map,medium_high
311,0,67.428,22,map,medium_high
311,0,55.875,23,map,medium_high
311,0,79.335,24,map,medium_high
311,0,100.708,25,map,medium_high
311,0,60.017,26,map,medium_high
311,0,53.861,27,map,medium_high
311,0,77.081,28,map,medium_high
311,0,43.841,29,map,medium_high
311,0,26.59,30,map,medium_high
311,0,60.362,31,map,medium_high
311,0,60.672,32,map,medium_high
311,0,88.386,33,map,medium_high
311,0,39.345,34,map,medium_high
311,0,70.498,35,map,medium_high
311,0,50.125,36,map,medium_high
311,0,46.979,37,map,medium_high
311,0,46.06,38,map,medium_high
311,0,41.953,39,map,medium_high
311,0,84.089,40,map,medium_high
311,0,43.31,41,appearance,medium_high
311,0,39.125,42,appearance,medium_high
311,0,109.245,43,map,medium_high
311,0,36.804,44,map,medium_high
312,0,39.322,1,appearance,medium_high
312,0,36.99,2,map,medium_high
312,0,108.14,3,map,medium_high
312,0,89.422,4,map,medium_high
312,0,109.024,5,map,medium_high
312,0,95.395,6,map,medium_high
312,0,55.644,7,map,medium_high
312,0,124.532,8,map,medium_high
312,0,58.209,9,map,medium_high
312,0,121.335,10,map,medium_high
312,0,86.627,11,map,medium_high
312,0,59.475,12,map,medium_high
312,0,69.672,13,map,medium_high
312,0,51.703,14,map,medium_high
312,0,56.923,15,map,medium_high
312,0,55.895,16,map,medium_high
312,0,82.439,17,map,medium_high
312,0,70.868,18,map,medium_high
312,0,52.842,19,map,medium_high
312,0,114.027,20,map,medium_high
312,0,54.39,21,map,medium_high
312,0,50.796,22,map,medium_high
312,0,46.607,23,map,medium_high
312,0,129.666,24,motion,medium_high
312,0,126.918,25,map,medium_high
312,0,71.29,26,map,medium_high
312,0,33.11,27,map,medium_high
312,0,53.668,28,map,medium_high
312,0,60.052,29,map,medium_high
312,0,67.426,30,map,medium_high
312,0,65.85,31,map,medium_high
312,0,83.632,32,map,medium_high
312,0,64.018,33,map,medium_high
312,0,54.701,34,map,medium_high
312,0,40.746,35,map,medium_high
312,0,85.301,36,map,medium_high
312,0,53.668,37,map,medium_high
312,0,48.438,38,map,medium_high
312,0,42.921,39,map,medium_high
312,0,26.8,40,map,medium_high
312,0,66.093,41,map,medium_high
312,0,59.785,42,map,medium_high
312,0,58.106,43,map,medium_high
312,0,48.541,44,map,medium_high
312,0,55.662,45,map,medium_high
312,0,49.661,46,map,medium_high
312,0,45.984,47,appearance,medium_high
312,0,68.806,48,map,medium_high
312,0,47.731,49,map,medium_high
312,0,41.428,50,map,medium_high
312,0,83.452,51,map,medium_high
312,0,42.781,52,appearance,medium_high
312,0,108.611,53,map,medium_high
312,0,55.823,54,map,medium_high
312,0,102.06,55,map,medium_high
312,0,38.161,56,map,medium_high
312,1,6.103,57,map,medium_high
313,0,39.332,1,appearance,medium_high
313,0,36.411,2,map,medium_high
313,0,107.749,3,map,medium_high
313,0,88.855,4,map,medium_high
313,0,108.565,5,map,medium_high
313,0,95.086,6,map,medium_high
313,0,55.257,7,map,medium_high
313,0,125.123,8,map,medium_high
313,0,58.183,9,map,medium_high
313,0,120.865,10,map,medium_high
313,0,86.269,11,map,medium_high
313,0,69.335,12,map,medium_high
313,0,52.024,13,map,medium_high
313,0,56.8,14,map,medium_high
313,0,55.36,15,map,medium_high
313,0,82.108,16,map,medium_high
313,0,70.621,17,map,medium_high
313,0,52.386,18,map,medium_high
313,0,113.405,19,map,medium_high
313,0,53.785,20,map,medium_high
313,0,50.461,21,map,medium_high
313,0,130.258,22,motion,medium_high
313,0,70.653,23,map,medium_high
313,0,53.425,24,map,medium_high
313,0,59.597,25,map,medium_high
313,0,65.519,26,map,medium_high
313,0,58.526,27,map,medium_high
313,0,48.988,28,map,medium_high
313,0,56.239,29,map,medium_high
313,0,45.444,30,appearance,medium_high
313,0,68.837,31,map,medium_high
313,0,47.205,32,map,medium_high
313,0,40.906,33,map,medium_high
313,0,55.351,34,map,medium_high
313,0,101.495,35,map,medium_high
313,0,37.527,36,map,medium_high
313,1,5.66,37,map,medium_high
314,0,39.238,1,appearance,medium_high
314,0,40.213,2,map,medium_high
314,0,35.835,3,map,medium_high
314,0,57.089,4,map,medium_high
314,0,125.714,5,map,medium_high
314,0,63.167,6,map,medium_high
314,0,103.851,7,map,medium_high
314,0,107.968,8,map,medium_high
314,0,107.033,9,map,medium_high
314,0,74.653,10,map,medium_high
314,0,56.649,11,map,medium_high
314,0,67.049,12,map,medium_high
314,0,68.718,13,map,medium_high
314,0,41.93,14,map,medium_high
314,0,75.928,15,map,medium_high
314,0,121.972,16,map,medium_high
314,0,104.538,17,map,medium_high
314,0,107.753,18,map,medium_high
314,1,5.256,19,map,medium_high
314,0,55.858,20,map,medium_high
314,0,54.297,21,map,medium_high
314,0,136.827,22,motion,medium_high
314,0,107.36,23,map,medium_high
314,0,88.29,24,map,medium_high
314,0,94.779,25,map,medium_high
314,0,54.874,26,map,medium_high
314,0,58.165,27,map,medium_high
314,0,120.396,28,map,medium_high
314,0,85.913,29,map,medium_high
314,0,47.277,30,map,medium_high
314,0,69.001,31,map,medium_high
314,0,52.351,32,map,medium_high
314,0,56.684,33,map,medium_high
314,0,54.828,34,map,medium_high
314,0,81.781,35,map,medium_high
314,0,51.934,36,map,medium_high
314,0,73.73,37,map,medium_high
314,0,112.784,38,map,medium_high
314,0,53.18,39,map,medium_high
314,0,50.131,40,map,medium_high
314,0,130.85,41,motion,medium_high
314,0,70.015,42,map,medium_high
314,0,59.145,43,map,medium_high
314,0,98.697,44,map,medium_high
314,0,64.947,45,map,medium_high
314,0,60.722,47,map,medium_high
314,0,60.4,48,map,medium_high
314,0,46.703,49,appearance,medium_high
314,0,58.95,50,map,medium_high
314,0,49.438,51,map,medium_high
314,0,56.817,52,map,medium_high
314,0,68.874,53,map,medium_high
314,0,46.681,54,map,medium_high
314,0,54.883,55,map,medium_high
314,0,100.931,56,map,medium_high
314,0,35.329,57,map,medium_high
314,0,100.887,58,map,medium_high
314,0,36.893,59,map,medium_high
314,1,5.256,60,map,medium_high
314,0,40.769,61,map,medium_high
315,0,39.746,1,appearance,medium_high
315,0,59.29,2,map,medium_high
315,0,125.227,3,map,medium_high
315,1,5.637,4,map,medium_high
315,0,40.887,5,map,medium_high
315,0,68.781,6,map,medium_high
315,0,44.173,7,map,medium_high
315,0,76.077,8,map,medium_high
315,0,82.8,9,map,medium_high
315,0,35.26,10,map,medium_high
315,0,81.239,11,map,medium_high
315,0,106.364,12,map,medium_high
315,0,24.193,13,map,medium_high
315,0,73.846,14,map,medium_high
315,0,64.442,15,map,medium_high
315,0,78.114,16,map,medium_high
315,0,75.666,17,map,medium_high
315,0,56.575,18,map,medium_high
315,0,81.405,20,map,medium_high
315,0,111.145,21,map,medium_high
315,0,65.041,22,map,medium_high
315,0,40.42,23,map,medium_high
315,0,63.366,24,map,medium_high
315,0,103.43,25,map,medium_high
315,0,108.53,26,map,medium_high
315,0,65.847,27,map,medium_high
315,0,106.571,28,map,medium_high
315,0,74.322,29,map,medium_high
315,0,57.103,30,map,medium_high
315,0,66.502,31,map,medium_high
315,0,68.471,32,map,medium_high
315,0,84.13,33,map,medium_high
315,0,41.597,34,map,medium_high
315,0,75.682,35,map,medium_high
315,0,121.527,36,map,medium_high
315,0,62.6,37,map,medium_high
315,0,103.9,38,map,medium_high
315,0,107.18,39,map,medium_high
315,0,54.049,40,map,medium_high
315,0,75.987,41,motion,medium_high
315,0,137.421,42,motion,medium_high
315,0,85.143,43,map,medium_high
315,0,47.6,44,map,medium_high
315,0,127.094,45,map,medium_high
315,0,73.166,46,map,medium_high
315,0,82.791,47,map,medium_high
315,0,47.014,48,map,medium_high
315,0,98.259,49,map,medium_high
315,0,76.533,51,map,medium_high
315,0,59.378,52,map,medium_high
315,0,44.049,53,map,medium_high
315,0,57.886,54,map,medium_high
315,0,60.322,55,map,medium_high
315,0,59.944,56,map,medium_high
315,0,46.16,57,appearance,medium_high
315,0,36.404,58,map,medium_high
315,0,41.723,59,map,medium_high
315,0,66.078,60,map,medium_high
315,0,27.346,61,map,medium_high
315,0,35.683,62,map,medium_high
315,0,100.338,63,map,medium_high
315,0,36.26,64,map,medium_high
315,0,46.139,65,map,medium_high
315,0,58.76,66,map,medium_high
315,0,40.141,67,map,medium_high
316,0,39.778,1,appearance,medium_high
316,0,60.508,2,map,medium_high
316,0,125.293,3,map,medium_high
316,1,5.025,4,map,medium_high
316,0,41.584,5,map,medium_high
316,0,68.39,6,map,medium_high
316,0,45.125,7,map,medium_high
316,0,75.44,8,map,medium_high
316,0,82.47,9,map,medium_high
316,0,80.989,10,map,medium_high
316,0,105.732,11,map,medium_high
316,0,24.52,12,map,medium_high
316,0,73.412,13,map,medium_high
316,0,64.43,14,map,medium_high
316,0,78.008,15,map,medium_high
316,0,75.308,16,map,medium_high
316,0,56.703,17,map,medium_high
316,0,80.841,19,map,medium_high
316,0,110.604,20,map,medium_high
316,0,64.446,21,map,medium_high
316,0,39.815,22,map,medium_high
316,0,63.571,23,map,medium_high
316,0,103.011,24,map,medium_high
316,0,109.093,25,map,medium_high
316,0,106.11,26,map,medium_high
316,0,73.995,27,map,medium_high
316,0,65.523,28,map,medium_high
316,0,57.561,29,map,medium_high
316,0,65.956,30,map,medium_high
316,0,68.229,31,map,medium_high
316,0,41.27,32,map,medium_high
316,0,83.506,33,map,medium_high
316,0,75.44,34,map,medium_high
316,0,121.084,35,map,medium_high
316,0,62.139,36,map,medium_high
316,0,103.263,37,map,medium_high
316,0,106.608,38,map,medium_high
316,0,53.808,39,map,medium_high
316,0,75.44,40,motion,medium_high
316,0,138.015,41,motion,medium_high
316,0,84.506,42,map,medium_high
316,0,47.93,43,map,medium_high
316,0,126.654,44,map,medium_high
316,0,72.603,45,map,medium_high
316,0,82.288,46,map,medium_high
316,0,46.511,47,map,medium_high
316,0,97.823,48,map,medium_high
316,0,76.035,50,map,medium_high
316,0,59.81,51,map,medium_high
316,0,45.697,52,map,medium_high
316,0,59.927,53,map,medium_high
316,0,58.457,54,map,medium_high
316,0,59.492,55,map,medium_high
316,0,45.621,56,appearance,medium_high
316,0,35.795,57,map,medium_high
316,0,41.246,58,map,medium_high
316,0,65.614,59,map,medium_high
316,0,26.856,60,map,medium_high
316,0,36.045,61,map,medium_high
316,0,99.791,62,map,medium_high
316,0,45.511,63,map,medium_high
316,0,56.403,64,map,medium_high
316,0,39.513,65,map,medium_high
317,0,40.783,1,appearance,medium_high
317,1,4.667,2,map,medium_high
317,0,79.089,3,map,medium_high
317,0,126.418,4,map,medium_high
317,0,53.838,6,map,medium_high
317,0,53.894,7,map,medium_high
317,0,49.845,8,map,medium_high
317,0,46.076,9,map,medium_high
317,0,66.802,10,map,medium_high
317,0,105.25,12,map,medium_high
317,0,35.595,13,map,medium_high
317,0,74.623,14,map,medium_high
317,0,51.899,15,map,medium_high
317,0,113.261,16,map,medium_high
317,0,63.183,17,map,medium_high
317,0,59.03,18,map,medium_high
317,0,72.08,19,map,medium_high
317,0,99.008,20,map,medium_high
317,0,61.73,21,map,medium_high
317,0,135.543,22,motion,medium_high
317,0,68.004,23,map,medium_high
317,0,74.803,24,map,medium_high
317,0,82.143,25,map,medium_high
317,0,84.849,26,motion,medium_high
317,0,24.86,27,map,medium_high
317,0,72.98,28,map,medium_high
317,0,64.425,29,map,medium_high
317,0,77.907,30,map,medium_high
317,0,74.954,31,map,medium_high
317,0,56.833,32,map,medium_high
317,0,80.278,34,map,medium_high
317,0,110.064,35,map,medium_high
317,0,63.852,36,map,medium_high
317,0,39.211,37,map,medium_high
317,0,37.908,38,map,medium_high
317,0,79.212,39,map,medium_high
317,0,65.204,40,map,medium_high
317,0,82.883,41,map,medium_high
317,0,61.681,42,map,medium_high
317,0,74.895,43,motion,medium_high
317,0,48.914,44,map,medium_high
317,0,83.869,45,map,medium_high
317,0,126.216,46,map,medium_high
317,0,81.786,47,map,medium_high
317,0,46.011,48,map,medium_high
317,0,75.153,49,map,medium_high
317,0,75.538,51,map,medium_high
317,0,60.246,52,map,medium_high
317,0,49.255,53,map,medium_high
317,0,39.288,54,map,medium_high
317,0,52.269,55,map,medium_high
317,0,35.186,56,map,medium_high
317,0,40.774,57,map,medium_high
317,0,65.154,58,map,medium_high
317,0,26.373,59,map,medium_high
317,0,64.823,60,map,medium_high
317,0,60.25,61,map,medium_high
317,0,44.884,62,map,medium_high
317,0,55.884,63,map,medium_high
318,0,41.793,1,appearance,medium_high
318,1,4.138,2,map,medium_high
318,0,127.014,3,map,medium_high
318,0,78.839,4,map,medium_high
318,0,53.765,6,map,medium_high
318,0,47.028,7,map,medium_high
318,0,54.154,8,map,medium_high
318,0,50.186,9,map,medium_high
318,0,104.617,11,map,medium_high
318,0,35.009,12,map,medium_high
318,0,74.623,13,map,medium_high
318,0,52.351,14,map,medium_high
318,0,112.675,15,map,medium_high
318,0,48.256,16,map,medium_high
318,0,62.989,17,map,medium_high
318,0,59.604,18,map,medium_high
318,0,71.489,19,map,medium_high
318,0,98.39,20,map,medium_high
318,0,135.295,21,motion,medium_high
318,0,84.304,22,motion,medium_high
318,0,37.304,23,map,medium_high
318,0,78.871,24,map,medium_high
318,0,48.792,25,map,medium_high
318,0,66.788,26,map,medium_high
318,0,74.764,27,map,medium_high
318,0,24.065,28,appearance,medium_high
318,0,48.699,29,map,medium_high
318,0,39.732,30,map,medium_high
318,0,51.765,31,map,medium_high
318,0,64.309,32,map,medium_high
318,0,59.629,33,map,medium_high
318,0,55.368,34,map,medium_high
319,0,41.706,1,appearance,medium_high
319,1,4.419,2,map,medium_high
319,0,133.866,3,motion,medium_high
319,0,76.938,4,map,medium_high
319,0,62.022,5,map,medium_high
319,0,85.297,6,map,medium_high
319,0,126.566,7,map,medium_high
319,0,82.741,8,map,medium_high
319,0,51.808,9,map,medium_high
319,0,91.154,10,map,medium_high
319,0,101.265,11,map,medium_high
319,0,102.406,12,map,medium_high
319,0,84.348,13,map,medium_high
319,0,33.608,14,map,medium_high
319,0,92.564,15,map,medium_high
319,0,76.155,16,map,medium_high
319,0,50.453,17,map,medium_high
319,0,97.527,18,map,medium_high
319,0,69.793,19,map,medium_high
319,0,106.925,20,map,medium_high
319,0,104.108,21,map,medium_high
319,0,69.163,23,map,medium_high
319,0,69.134,24,map,medium_high
319,0,30.109,25,map,medium_high
319,0,81.499,26,map,medium_high
319,0,78.067,27,map,medium_high
319,0,85.306,28,map,medium_high
319,0,129.088,29,motion,medium_high
319,0,94.377,30,map,medium_high
319,0,65.514,31,map,medium_high
319,0,53.699,33,map,medium_high
319,0,47.979,34,map,medium_high
319,0,81.741,35,map,medium_high
319,0,54.42,36,map,medium_high
319,0,50.532,37,map,medium_high
319,0,103.983,39,map,medium_high
319,0,34.424,40,map,medium_high
319,0,74.629,41,map,medium_high
319,0,112.089,42,map,medium_high
319,0,62.802,43,map,medium_high
319,0,47.629,44,map,medium_high
319,0,70.898,45,map,medium_high
319,0,97.773,46,map,medium_high
319,0,135.047,47,motion,medium_high
319,0,83.76,48,motion,medium_high
319,0,36.702,49,map,medium_high
319,0,78.534,50,map,medium_high
319,0,48.678,51,map,medium_high
319,0,89.741,52,map,medium_high
319,0,54.47,53,map,medium_high
319,0,101.376,54,map,medium_high
319,0,66.78,55,map,medium_high
319,0,60.179,56,map,medium_high
319,0,52.807,57,map,medium_high
319,0,74.378,58,map,medium_high
319,0,48.146,59,map,medium_high
319,0,40.181,60,map,medium_high
319,0,51.264,61,map,medium_high
319,0,55.736,62,map,medium_high
319,0,36.339,63,map,medium_high
319,0,72.739,64,map,medium_high
319,0,63.797,65,map,medium_high
319,0,59.009,66,map,medium_high
320,0,42.101,1,appearance,medium_high
320,0,63.248,2,map,medium_high
320,0,128.885,3,map,medium_high
320,1,4.031,4,map,medium_high
320,0,83.96,5,map,medium_high
320,1,5.22,6,map,medium_high
320,0,93.409,8,map,medium_high
320,0,60.243,9,map,medium_high
320,0,90.88,10,map,medium_high
320,0,55.761,11,map,medium_high
320,0,102.339,12,map,medium_high
320,0,79.38,13,map,medium_high
320,0,69.421,14,map,medium_high
320,0,39.386,15,map,medium_high
