frame,track_id,x,y,w,h,score,verified_score,tube_verifier_score,misses,vx,vy,cand_is_current,cand_frame,cand_source,cand_area,cand_fill,cand_aspect,cand_mean_residual,cand_mean_appearance,cand_local_contrast,cand_texture,cand_line_context,cand_isolation,cand_score,cand_local_flow_score,cand_local_flow_delta_px,cand_local_flow_bg_sigma,cand_local_flow_inside_n,cand_local_flow_annulus_n,cand_local_bg_residual,cand_local_residual_ratio,cand_local_comp_score,cand_map_score,cand_attached_support,cand_native_dark_score,cand_sky_like,cand_router_state,cand_router_confidence,cand_router_close_sky_like,cand_router_close_texture,cand_router_far_sky_like,cand_router_far_texture,tube_tube_hits,tube_tube_len,tube_hit_rate,tube_miss_rate,tube_mean_score,tube_score_std,tube_mean_map_score,tube_map_hit_rate,tube_appearance_only_rate,tube_surface_source_rate,tube_router_surface_backed_rate,tube_router_clean_sky_rate,tube_router_boundary_rate,tube_router_line_attached_rate,tube_router_unknown_rate,tube_tiny_rate,tube_mean_line_context,tube_max_line_context,tube_mean_attached_support,tube_max_attached_support,tube_mean_native_dark_score,tube_max_native_dark_score,tube_mean_sky_like,tube_max_sky_like,tube_sky_hit_rate,tube_mean_texture,tube_mean_residual,tube_mean_appearance,tube_mean_area,tube_mean_pair_score,tube_positive_pair_rate,tube_mean_pair_raw,tube_positive_pair_raw_rate,tube_mean_pair_bg,tube_positive_pair_bg_rate,tube_mean_pair_bg_local,tube_positive_pair_bg_local_rate,tube_mean_align_gain,tube_positive_align_rate,tube_mean_bg_dist,tube_mean_cv_resid,tube_mean_bg_minus_cv,tube_mean_cand_density,tube_log_cand_density,tube_mean_speed,tube_max_speed,tube_mean_accel,tube_max_accel
77,768,84,87,3,3,22.467068,22.316217,-0.150852,0,0.025368,-0.070666,1,77,appearance,9,1.0,1.0,7.0,86.67,109.38,117.23,0.349,0.0,2.985,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.442,0.0,0.0,surface_backed,0.996,0.0,65.483,0.0,59.812,9.0,9.0,1.0,0.0,3.201778,0.368977,0.707111,0.222222,0.777778,0.0,1.0,0.0,0.0,0.0,0.0,0.777778,0.278556,0.486,1.748444,2.487,0.0,0.0,0.0,0.0,0.0,97.926667,6.872222,67.916667,39.666667,0.01351,0.0,0.01351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871318,1.084276,-0.212958,33.222222,3.532875,0.871318,2.061553,1.084276,2.426161
78,768,84,87,3,3,22.717521,22.542513,-0.175007,0,0.016489,-0.045933,1,78,appearance,9,1.0,1.0,8.67,86.11,106.6,121.29,0.361,0.0,3.013,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.441,0.0,0.0,surface_backed,0.995,0.0,65.444,0.0,59.65,9.0,9.0,1.0,0.0,3.208111,0.365174,0.707111,0.222222,0.777778,0.0,1.0,0.0,0.0,0.0,0.0,0.777778,0.296222,0.486,1.734111,2.487,0.0,0.0,0.0,0.0,0.0,100.342222,7.835556,69.04,39.333333,0.01351,0.0,0.01351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871318,1.05181,-0.180492,37.111111,3.640506,0.871318,2.061553,1.05181,2.426161
79,768,84,87,3,3,21.773714,20.97698,-0.796734,0,0.010718,-0.029856,1,79,appearance,9,1.0,1.0,0.0,86.22,106.62,121.21,0.361,0.0,2.843,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.441,0.0,0.0,surface_backed,0.996,0.0,65.477,0.0,59.691,9.0,9.0,1.0,0.0,3.075444,0.23286,0.335111,0.111111,0.888889,0.0,1.0,0.0,0.0,0.0,0.0,0.888889,0.283444,0.486,1.626778,2.487,0.0,0.0,0.0,0.0,0.0,106.594444,6.191111,76.801111,24.333333,0.011216,0.0,0.011216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642257,0.847624,-0.205367,30.555556,3.45175,0.642257,1.581139,0.847624,2.426161
80,768,85,88,3,3,22.559216,21.734792,-0.824424,0,0.356967,0.330593,1,80,appearance,9,1.0,1.0,16.78,78.67,103.78,122.03,0.293,0.0,3.203,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,surface_backed,1.0,0.0,67.113,0.0,60.144,9.0,9.0,1.0,0.0,3.103,0.231647,0.335111,0.111111,0.888889,0.0,1.0,0.0,0.0,0.0,0.0,0.888889,0.303667,0.486,1.584667,2.487,0.0,0.0,0.0,0.0,0.0,108.831111,8.055556,76.455556,24.333333,0.00328,0.0,0.00328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62371,0.736721,-0.113011,35.888889,3.60791,0.62371,1.581139,0.736721,1.772385
81,768,85,88,3,3,21.952755,21.088915,-0.86384,0,0.232028,0.214886,1,81,appearance,9,1.0,1.0,0.0,78.67,103.78,122.03,0.293,0.0,2.873,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,surface_backed,1.0,0.0,67.113,0.0,60.142,9.0,9.0,1.0,0.0,3.062111,0.236115,0.335111,0.111111,0.888889,0.0,1.0,0.0,0.0,0.0,0.0,0.888889,0.321667,0.486,1.559667,2.487,0.0,0.0,0.0,0.0,0.0,110.976667,6.388889,76.37,24.333333,0.011437,0.0,0.011437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512598,0.681987,-0.169388,30.444444,3.448222,0.512598,1.581139,0.681987,1.772385
82,768,79,80,12,12,19.053664,18.191465,-0.862199,0,-0.374182,-1.085324,1,82,map,144,1.0,1.0,7.35,11.64,2.81,63.75,0.569,0.0,2.711,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.24,2.222,0.0,0.0,surface_backed,0.903,0.0,54.313,0.0,48.381,9.0,9.0,1.0,0.0,2.958889,0.147264,0.248889,0.111111,0.888889,0.0,1.0,0.0,0.0,0.0,0.0,0.888889,0.330889,0.569,1.530222,2.222,0.0,0.0,0.0,0.0,0.0,110.818889,6.026667,76.01,24.333333,-0.01125,0.0,-0.01125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760015,0.969228,-0.209213,31.222222,3.472656,0.760015,3.807887,0.969228,4.098817
88,768,76,84,12,12,18.866776,18.45756,-0.409217,0,-1.502375,0.102336,1,88,map,144,1.0,1.0,5.22,15.78,11.45,68.14,0.447,0.0,2.967,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.324,2.617,0.0,0.0,surface_backed,0.925,0.0,56.965,0.0,48.373,9.0,9.0,1.0,0.0,2.973222,0.109718,0.483889,0.222222,0.777778,0.0,1.0,0.0,0.0,0.0,0.0,0.777778,0.408444,0.492,1.515889,2.617,0.0,0.0,0.0,0.0,0.0,108.847778,6.113333,68.207778,40.666667,0.008534,0.0,0.008534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899875,1.033799,-0.133924,41.0,3.73767,0.899875,4.123106,1.033799,4.200105
200,4304,84,76,3,3,21.584577,21.070264,-0.514313,0,-1.361596,-1.129331,1,200,map,9,1.0,1.0,12.78,33.33,52.48,125.88,0.181,0.0,3.158,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.742,4.769,0.0,0.0,unknown,0.35,0.0,30.934,0.1032,23.443,9.0,9.0,1.0,0.0,3.399333,0.157796,0.399111,0.222222,0.777778,0.0,0.0,0.0,0.888889,0.0,0.111111,0.111111,0.186333,0.334,2.021444,4.769,0.0,0.0,0.227111,0.306,0.777778,64.297778,8.796667,74.865556,28.777778,0.082336,0.333333,0.082336,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.937979,1.009556,-0.071577,29.444444,3.415904,0.937979,4.242641,1.009556,3.825721
202,4304,94,76,3,3,22.970276,22.371161,-0.599115,0,1.953913,-0.881392,1,202,map,9,1.0,1.0,13.89,30.56,44.74,122.15,0.258,0.0,3.476,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.175,2.731,0.0,0.0,surface_backed,0.846,0.0,47.52,0.0689,24.719,9.0,9.0,1.0,0.0,3.42,0.141237,0.447222,0.222222,0.777778,0.0,0.111111,0.0,0.888889,0.0,0.0,0.111111,0.207,0.389,1.756667,3.046,0.0,0.0,0.228556,0.299,0.777778,63.828889,8.516667,74.453333,28.888889,-0.000765,0.111111,-0.000765,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.141009,1.238828,-0.09782,28.555556,3.386272,1.141009,5.385165,1.238828,4.992285
205,4304,84,76,3,3,23.286689,22.763003,-0.523686,0,-1.694,-0.749815,1,205,map,9,1.0,1.0,27.11,32.78,49.67,123.86,0.186,0.0,3.723,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.214,2.586,0.0,0.0,unknown,0.35,0.0,30.575,0.1392,22.348,9.0,9.0,1.0,0.0,3.425444,0.178262,0.451556,0.222222,0.777778,0.0,0.0,0.0,0.888889,0.0,0.111111,0.111111,0.224778,0.389,1.829333,3.046,0.0,0.0,0.237667,0.312,0.777778,64.578889,9.886667,76.578889,27.666667,0.088709,0.222222,0.088709,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.085453,1.269901,-0.184447,29.222222,3.408577,1.085453,5.385165,1.269901,5.437672
206,4304,82,75,3,3,18.591003,18.203796,-0.387207,1,-1.694,-0.749815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,0.888889,0.111111,3.402625,0.176247,0.508,0.25,0.75,0.0,0.0,0.0,0.875,0.0,0.125,0.125,0.246375,0.389,1.875875,3.046,0.0,0.0,0.237625,0.312,0.75,64.9925,9.43125,76.03,27.0,0.088709,0.222222,0.088709,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.029898,1.203248,-0.17335,24.777778,3.249513,1.235734,5.385165,1.203248,5.437672
207,4304,94,76,3,3,21.146336,20.504478,-0.641858,0,1.77366,-0.721047,1,207,map,9,1.0,1.0,9.33,25.89,33.74,123.21,0.257,0.0,2.93,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.745,1.74,0.0,0.0,surface_backed,0.831,0.0,45.755,0.0864,23.999,9.0,9.0,1.0,0.0,3.314667,0.210301,0.399444,0.222222,0.777778,0.0,0.111111,0.0,0.888889,0.0,0.0,0.111111,0.296333,0.389,1.777333,3.046,0.0,0.0,0.257222,0.327,0.777778,62.195556,8.982222,76.597778,26.555556,-0.005735,0.111111,-0.005735,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.029898,1.195084,-0.165186,29.333333,3.412247,1.029898,5.385165,1.195084,5.339369
219,4304,87,79,6,7,18.43224,19.047864,0.615623,0,-0.209728,0.415517,1,219,appearance,34,0.81,1.167,17.17,75.88,100.39,47.9,0.321,0.0,3.535,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.242,0.0,0.395,sky_target_near_surface,0.708,0.3946,14.925,0.0,48.775,9.0,9.0,1.0,0.0,3.606556,0.40527,1.019778,0.444444,0.555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.269556,0.45,1.373556,2.016,0.0,0.0,0.325889,0.403,0.888889,51.995556,11.923333,71.837778,36.555556,-0.059198,0.111111,-0.059198,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,2.054956,2.478795,-0.423839,26.222222,3.304034,2.125743,4.242641,2.478795,4.280477
220,4304,87,80,6,7,19.681266,20.363481,0.682215,0,-0.136323,0.620086,1,220,appearance,34,0.81,1.167,27.02,75.02,98.36,47.75,0.273,0.0,3.75,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.275,0.0,0.232,sky_target_near_surface,0.643,0.2325,18.662,0.0,50.245,9.0,9.0,1.0,0.0,3.664889,0.383342,1.019778,0.444444,0.555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275778,0.45,1.389333,2.016,0.0,0.0,0.313,0.403,0.888889,51.714444,14.925556,70.696667,37.0,-0.004138,0.222222,-0.004138,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,2.008932,2.504274,-0.495342,30.888889,3.462258,2.07972,4.242641,2.504274,4.280477
221,4304,87,80,6,7,21.196915,21.281188,0.084273,0,-0.08861,0.403056,1,221,appearance,34,0.81,1.167,0.0,75.02,98.37,47.78,0.273,0.0,3.219,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.275,0.0,0.231,sky_target_near_surface,0.642,0.2312,18.693,0.0,50.245,9.0,9.0,1.0,0.0,3.593889,0.399822,0.780556,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.302444,0.45,1.307,1.994,0.0,0.0,0.314,0.403,0.888889,51.583333,13.34,73.585556,35.333333,0.065452,0.222222,0.065452,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.657568,2.121925,-0.464357,26.444444,3.312164,1.728356,4.242641,2.121925,4.280477
222,4304,88,80,7,7,23.572439,24.177226,0.604787,0,0.467404,0.261986,1,222,map,49,1.0,1.0,35.86,62.61,86.74,46.54,0.206,0.0,4.327,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.461,1.254,0.0,0.234,sky_target_near_surface,0.643,0.2336,18.615,0.0,49.573,9.0,9.0,1.0,0.0,3.720778,0.429996,1.054,0.444444,0.555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.291333,0.45,1.314444,1.994,0.0,0.0,0.299889,0.403,0.888889,51.243333,17.324444,71.161111,37.444444,0.010515,0.222222,0.010515,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.47287,1.878799,-0.405928,30.666667,3.455265,1.543658,4.242641,1.878799,4.280477
223,4304,87,80,5,7,22.268818,22.317591,0.048773,0,-0.396188,0.170291,1,223,appearance,30,0.857,1.4,0.0,85.03,112.53,49.52,0.302,0.0,3.187,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.296,0.0,0.235,sky_target_near_surface,0.644,0.2355,18.578,0.0,49.964,9.0,9.0,1.0,0.0,3.609222,0.423724,0.775889,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.284,0.45,1.319333,1.994,0.0,0.0,0.29,0.403,0.888889,51.594444,14.71,74.798889,35.333333,0.017971,0.222222,0.017971,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.537958,1.912584,-0.374626,26.111111,3.299944,1.608745,4.242641,1.912584,4.280477
224,4304,84,82,5,5,25.389261,25.449362,0.060101,0,-1.307522,0.460689,1,224,map,25,1.0,1.0,52.04,57.28,77.55,77.33,0.043,0.0,4.084,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.935,1.771,0.0,0.039,boundary_mixed,0.62,0.0387,24.1,0.0,44.87,9.0,9.0,1.0,0.0,3.617889,0.432459,0.750444,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.274222,0.45,1.294556,1.771,0.0,0.0,0.280111,0.403,0.888889,51.062222,17.576667,72.496667,35.333333,0.195516,0.222222,0.195516,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.595464,1.740621,-0.145157,26.111111,3.299944,1.488705,3.162278,1.740621,3.697362
225,4304,88,80,7,7,24.907562,24.785877,-0.121686,0,0.532611,0.010698,1,225,map,49,1.0,1.0,32.9,50.69,69.15,47.12,0.201,0.0,4.38,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.554,1.406,0.0,0.235,sky_target_near_surface,0.644,0.2355,18.508,0.0,49.388,9.0,9.0,1.0,0.0,3.751556,0.470491,0.819222,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.297333,0.45,1.313778,1.746,0.0,0.0,0.262222,0.403,0.888889,46.718889,20.722222,71.072222,38.333333,-0.184045,0.111111,-0.184045,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.242176,1.349021,-0.106845,30.555556,3.45175,1.173506,2.061553,1.349021,2.481273
226,4304,86,81,6,7,22.832268,22.188335,-0.643933,0,-0.528803,0.356954,1,226,appearance,33,0.786,1.167,0.0,74.17,98.66,46.91,0.441,0.0,3.155,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.508,0.0,0.216,boundary_mixed,0.62,0.216,19.169,0.0,49.874,9.0,9.0,1.0,0.0,3.648111,0.487622,0.557222,0.222222,0.777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.304333,0.45,1.361667,1.746,0.0,0.0,0.245222,0.403,0.888889,46.797778,17.822222,72.261111,36.555556,-0.159064,0.111111,-0.159064,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.430241,1.582779,-0.152538,26.0,3.295837,1.361571,2.692582,1.582779,3.189898
227,4304,86,82,6,7,24.984086,24.413394,-0.570693,0,-0.343722,0.58202,1,227,appearance,34,0.81,1.167,28.19,73.95,97.05,45.98,0.292,0.0,3.764,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.603,0.0,0.023,boundary_mixed,0.62,0.0235,27.352,0.0,50.807,9.0,9.0,1.0,0.0,3.716333,0.455022,0.557222,0.222222,0.777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.286778,0.441,1.400556,1.746,0.0,0.0,0.203,0.395,0.777778,46.687778,20.954444,72.244444,36.666667,-0.070546,0.222222,-0.070546,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.374685,1.473294,-0.098608,30.444444,3.448222,1.306015,2.692582,1.473294,3.189898
228,4304,86,82,6,7,24.452258,23.861565,-0.590693,0,-0.223419,0.378313,1,228,appearance,34,0.81,1.167,0.0,73.93,97.06,45.98,0.292,0.0,3.211,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.602,0.0,0.024,boundary_mixed,0.62,0.0235,27.352,0.0,50.814,9.0,9.0,1.0,0.0,3.680333,0.480072,0.557222,0.222222,0.777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.283556,0.441,1.440556,1.746,0.0,0.0,0.161778,0.235,0.666667,46.474444,19.046667,72.027778,36.666667,-0.070546,0.222222,-0.070546,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.263574,1.442249,-0.178675,25.777778,3.287572,1.194904,2.692582,1.442249,3.189898
229,4304,86,82,7,7,24.270023,24.165898,-0.104125,0,0.029777,0.245903,1,229,map,49,1.0,1.0,27.08,61.65,83.47,44.84,0.412,0.0,4.251,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.54,1.579,0.0,0.022,boundary_mixed,0.62,0.0221,27.326,0.0,50.508,9.0,9.0,1.0,0.0,3.736,0.51285,0.839444,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.299,0.441,1.474333,1.746,0.0,0.0,0.138444,0.235,0.555556,46.151111,19.053333,70.542222,38.333333,-0.125607,0.111111,-0.125607,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.208019,1.46396,-0.255941,25.777778,3.287572,1.139348,2.692582,1.46396,3.189898
230,4304,85,84,6,6,25.396575,25.407411,0.010836,0,-0.505645,0.684837,1,230,appearance,30,0.833,1.0,47.33,77.92,102.18,56.07,0.339,0.0,4.13,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.228,0.0,0.083,boundary_mixed,0.62,0.0828,22.33,0.0,49.513,9.0,9.0,1.0,0.0,3.837222,0.490223,0.839444,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.306333,0.441,1.469111,1.746,0.0,0.0,0.122,0.235,0.444444,47.072222,24.312222,70.864444,37.888889,-0.079914,0.222222,-0.079914,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.443721,1.613207,-0.169486,30.222222,3.44113,1.375051,2.692582,1.613207,3.189898
231,4304,82,84,7,7,25.026097,25.040491,0.014394,0,-1.203669,0.620144,1,231,map,49,1.0,1.0,0.2,56.39,76.95,45.22,0.041,0.0,3.416,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.832,1.934,0.0,0.0,boundary_mixed,0.62,0.0,34.973,0.0,51.568,9.0,9.0,1.0,0.0,3.736,0.47237,0.769556,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.288,0.441,1.544667,1.934,0.0,0.0,0.096,0.235,0.333333,46.925556,20.35,70.173333,37.888889,-0.023843,0.222222,-0.023843,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.560333,1.653647,-0.093314,25.888889,3.291713,1.491663,2.692582,1.653647,3.189898
232,4304,85,84,5,7,24.428597,24.409088,-0.019509,0,-0.082385,0.403094,1,232,appearance,30,0.857,1.4,49.26,82.37,108.71,47.56,0.299,0.0,4.156,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,boundary_mixed,0.62,0.0,34.518,0.0,50.879,9.0,9.0,1.0,0.0,3.843667,0.444581,0.769556,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.287667,0.441,1.601778,1.934,0.0,0.0,0.069889,0.235,0.222222,46.707778,25.823333,69.877778,37.888889,-0.159455,0.222222,-0.159455,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.449222,1.740521,-0.291299,32.0,3.496508,1.491663,2.692582,1.740521,3.263139
233,4304,85,84,5,7,23.225803,23.196294,-0.029509,0,-0.05355,0.262011,1,233,appearance,30,0.857,1.4,0.0,82.37,108.71,47.54,0.299,0.0,3.188,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,boundary_mixed,0.62,0.0,34.512,0.0,50.882,9.0,9.0,1.0,0.0,3.739,0.474715,0.769556,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.290667,0.441,1.608889,1.934,0.0,0.0,0.067,0.235,0.222222,47.468889,20.551111,70.382222,37.555556,-0.159455,0.222222,-0.159455,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.324996,1.728965,-0.403969,27.333333,3.344039,1.436107,2.692582,1.728965,3.263139
234,4304,85,84,5,7,24.901118,24.297936,-0.603182,0,-0.034808,0.170307,1,234,appearance,29,0.829,1.4,46.63,80.14,106.69,48.08,0.431,0.0,4.032,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.917,0.0,0.0,boundary_mixed,0.62,0.0,34.932,0.0,50.578,9.0,9.0,1.0,0.0,3.700333,0.433295,0.485778,0.222222,0.777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.316222,0.441,1.665667,1.934,0.0,0.0,0.040889,0.216,0.111111,47.575556,22.076667,73.654444,35.333333,-0.000646,0.222222,-0.000646,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.095935,1.493086,-0.397151,28.888889,3.397487,1.207046,2.692582,1.493086,3.263139
235,4304,82,86,5,5,28.378407,28.443578,0.065171,0,-1.072625,0.4607,1,235,map,25,1.0,1.0,49.52,63.44,83.1,72.94,0.061,0.0,4.245,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.13,1.21,0.0,0.121,boundary_mixed,0.62,0.1206,20.982,0.0,49.532,9.0,9.0,1.0,0.0,3.821444,0.415928,0.722444,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.274,0.431,1.632556,1.934,0.0,0.0,0.030333,0.121,0.0,50.467778,27.578889,72.462222,34.444444,0.186967,0.333333,0.186967,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.254882,1.480773,-0.225892,34.888889,3.580428,1.259234,3.162278,1.480773,3.263139
236,4304,84,86,6,6,25.37243,25.38535,0.01292,0,0.177794,0.474455,1,236,appearance,31,0.861,1.0,0.0,77.61,101.01,53.22,0.222,0.0,3.266,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.561,0.0,0.0,boundary_mixed,0.62,0.0,31.194,0.0,50.667,9.0,9.0,1.0,0.0,3.766111,0.451495,0.722444,0.333333,0.666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266222,0.431,1.627889,1.934,0.0,0.0,0.027778,0.121,0.0,51.272222,24.446667,72.868889,34.111111,0.09845,0.222222,0.09845,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.427049,1.78525,-0.3582,30.444444,3.448222,1.431402,3.162278,1.78525,3.572841
237,4304,80,84,7,7,26.185218,26.945099,0.759881,0,-1.109434,-0.216604,1,237,map,49,1.0,1.0,37.63,39.71,50.06,46.23,0.166,0.0,4.541,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.675,2.251,0.0,0.0,boundary_mixed,0.62,0.0,35.387,0.0,50.341,9.0,9.0,1.0,0.0,3.913889,0.463128,1.019667,0.444444,0.555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.252222,0.431,1.7,2.251,0.0,0.0,0.025111,0.121,0.0,51.3,28.627778,69.066667,35.777778,0.224439,0.333333,0.224439,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.954096,2.173955,-0.219859,35.888889,3.60791,1.8545,3.807887,2.173955,4.174283
238,4304,84,86,5,6,25.147933,24.589409,-0.558524,0,-0.038632,0.200457,1,238,appearance,25,0.833,1.2,0.0,86.23,111.47,55.32,0.341,0.0,3.119,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.784,0.0,0.0,boundary_mixed,0.62,0.0,30.769,0.0,50.498,9.0,9.0,1.0,0.0,3.733111,0.444554,0.440222,0.222222,0.777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.263778,0.431,1.670222,1.934,0.0,0.0,0.022667,0.121,0.0,53.472222,26.678889,76.966667,30.444444,0.09845,0.222222,0.09845,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.538161,1.746263,-0.208102,31.333333,3.476099,1.431402,3.162278,1.746263,3.572841
239,4304,84,86,5,7,25.064516,24.401032,-0.663485,0,-0.025111,0.305297,1,239,appearance,30,0.857,1.4,48.14,79.29,101.27,52.51,0.421,0.0,4.079,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.339,0.0,0.0,surface_backed,0.792,0.0,41.056,0.0,51.096,9.0,9.0,1.0,0.0,3.727444,0.439758,0.440222,0.222222,0.777778,0.0,0.111111,0.0,0.888889,0.0,0.0,0.0,0.272889,0.431,1.793667,2.339,0.0,0.0,0.013444,0.121,0.0,53.076667,26.768889,77.118889,30.444444,0.052757,0.111111,0.052757,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.426684,1.56003,-0.133345,31.111111,3.469202,1.251255,3.162278,1.56003,3.572841
240,4304,82,88,5,5,26.891337,26.318647,-0.572689,0,-0.716322,0.548443,1,240,map,25,1.0,1.0,47.72,79.76,102.34,71.11,0.043,0.0,3.965,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.836,1.424,0.0,0.025,boundary_mixed,0.62,0.025,23.991,0.0,51.625,9.0,9.0,1.0,0.0,3.788444,0.4303,0.440667,0.222222,0.777778,0.0,0.111111,0.0,0.888889,0.0,0.0,0.0,0.273111,0.431,1.737,2.339,0.0,0.0,0.016222,0.121,0.0,55.953333,32.048889,79.715556,27.777778,0.195771,0.222222,0.195771,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.49477,1.570097,-0.075328,36.777778,3.631721,1.216428,3.162278,1.570097,3.572841
241,4304,83,86,6,7,27.061676,26.518946,-0.542731,0,0.059391,0.006488,1,241,appearance,33,0.786,1.167,0.0,70.26,89.41,50.36,0.572,0.0,3.096,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,surface_backed,0.792,0.0,41.035,0.0,50.797,9.0,9.0,1.0,0.0,3.670667,0.457768,0.440667,0.222222,0.777778,0.0,0.222222,0.0,0.777778,0.0,0.0,0.0,0.303444,0.572,1.804778,2.42,0.0,0.0,0.016222,0.121,0.0,56.264444,26.575556,78.37,28.111111,0.331382,0.222222,0.331382,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.583967,1.507933,0.076034,30.444444,3.448222,1.194515,3.162278,1.507933,3.572841
